LocationID; CalculationTypeID; TimeIntegrationSchemeID
200001; 0; 1
200001; 1; 1
200001; 2; 1
200001; 3; 1
200001; 4; 1
200001; 5; 1
200001; 6; 1
200001; 7; 1
200001; 8; 1
200001; 9; 1
200002; 0; 1
200002; 1; 1
200002; 2; 1
200002; 3; 1
200002; 4; 1
200002; 5; 1
200002; 6; 1
200002; 7; 1
200002; 8; 1
200002; 9; 1
200003; 0; 1
200003; 1; 1
200003; 2; 1
200003; 3; 1
200003; 4; 1
200003; 5; 1
200003; 6; 1
200003; 7; 1
200003; 8; 1
200003; 9; 1
200004; 0; 1
200004; 1; 1
200004; 2; 1
200004; 3; 1
200004; 4; 1
200004; 5; 1
200004; 6; 1
200004; 7; 1
200004; 8; 1
200004; 9; 1
200005; 0; 1
200005; 1; 1
200005; 2; 1
200005; 3; 1
200005; 4; 1
200005; 5; 1
200005; 6; 1
200005; 7; 1
200005; 8; 1
200005; 9; 1
200006; 0; 1
200006; 1; 1
200006; 2; 1
200006; 3; 1
200006; 4; 1
200006; 5; 1
200006; 6; 1
200006; 7; 1
200006; 8; 1
200006; 9; 1
200007; 0; 1
200007; 1; 1
200007; 2; 1
200007; 3; 1
200007; 4; 1
200007; 5; 1
200007; 6; 1
200007; 7; 1
200007; 8; 1
200007; 9; 1
200008; 0; 1
200008; 1; 1
200008; 2; 1
200008; 3; 1
200008; 4; 1
200008; 5; 1
200008; 6; 1
200008; 7; 1
200008; 8; 1
200008; 9; 1
200009; 0; 1
200009; 1; 1
200009; 2; 1
200009; 3; 1
200009; 4; 1
200009; 5; 1
200009; 6; 1
200009; 7; 1
200009; 8; 1
200009; 9; 1
200010; 0; 1
200010; 1; 1
200010; 2; 1
200010; 3; 1
200010; 4; 1
200010; 5; 1
200010; 6; 1
200010; 7; 1
200010; 8; 1
200010; 9; 1
200011; 0; 1
200011; 1; 1
200011; 2; 1
200011; 3; 1
200011; 4; 1
200011; 5; 1
200011; 6; 1
200011; 7; 1
200011; 8; 1
200011; 9; 1
200012; 0; 1
200012; 1; 1
200012; 2; 1
200012; 3; 1
200012; 4; 1
200012; 5; 1
200012; 6; 1
200012; 7; 1
200012; 8; 1
200012; 9; 1
200013; 0; 1
200013; 1; 1
200013; 2; 1
200013; 3; 1
200013; 4; 1
200013; 5; 1
200013; 6; 1
200013; 7; 1
200013; 8; 1
200013; 9; 1
200014; 0; 1
200014; 1; 1
200014; 2; 1
200014; 3; 1
200014; 4; 1
200014; 5; 1
200014; 6; 1
200014; 7; 1
200014; 8; 1
200014; 9; 1
200015; 0; 1
200015; 1; 1
200015; 2; 1
200015; 3; 1
200015; 4; 1
200015; 5; 1
200015; 6; 1
200015; 7; 1
200015; 8; 1
200015; 9; 1
200016; 0; 1
200016; 1; 1
200016; 2; 1
200016; 3; 1
200016; 4; 1
200016; 5; 1
200016; 6; 1
200016; 7; 1
200016; 8; 1
200016; 9; 1
200017; 0; 1
200017; 1; 1
200017; 2; 1
200017; 3; 1
200017; 4; 1
200017; 5; 1
200017; 6; 1
200017; 7; 1
200017; 8; 1
200017; 9; 1
200018; 0; 1
200018; 1; 1
200018; 2; 1
200018; 3; 1
200018; 4; 1
200018; 5; 1
200018; 6; 1
200018; 7; 1
200018; 8; 1
200018; 9; 1
