*
* Overschrijdingskansen windsnelheid Schiphol. Met statistische onzekerheid.
*
* Door: C.P.M. Geerse van HKV lijn in water
* Datum: 11 december 2015
*
* Zie voor beschrijving het rapport:
* Werkwijze uitintegreren onzekerheden basisstochasten voor Hydra-NL.
* Afvoeren, meerpeilen, zeewaterstanden en windsnelheden. 
* Chris Geerse. HKV Lijn in Water, december 2015.
* 
*	NNO		NO		ONO		O		OZO		ZO		ZZO		Z		ZZW		ZW		WZW		W		WNW		NW		NNW		N
12.0	3.00E-02	2.77E-02	2.60E-02	9.69E-03	5.21E-03	6.79E-03	1.56E-02	3.85E-02	1.03E-01	2.30E-01	2.43E-01	2.47E-01	1.54E-01	9.10E-02	7.00E-02	3.38E-02
12.5	2.34E-02	2.03E-02	1.75E-02	6.81E-03	3.53E-03	4.68E-03	1.11E-02	2.82E-02	8.28E-02	1.95E-01	2.05E-01	2.10E-01	1.22E-01	7.50E-02	5.60E-02	2.79E-02
13.0	1.82E-02	1.48E-02	1.18E-02	4.77E-03	2.33E-03	3.13E-03	7.94E-03	2.06E-02	6.54E-02	1.62E-01	1.69E-01	1.75E-01	9.73E-02	6.17E-02	4.48E-02	2.30E-02
13.5	1.42E-02	1.09E-02	8.00E-03	3.32E-03	1.52E-03	2.04E-03	5.63E-03	1.51E-02	5.12E-02	1.34E-01	1.38E-01	1.42E-01	7.85E-02	5.08E-02	3.58E-02	1.89E-02
14.0	1.09E-02	7.91E-03	5.42E-03	2.29E-03	9.90E-04	1.31E-03	3.95E-03	1.10E-02	3.98E-02	1.10E-01	1.11E-01	1.13E-01	6.40E-02	4.18E-02	2.86E-02	1.56E-02
14.5	8.30E-03	5.71E-03	3.68E-03	1.57E-03	6.44E-04	8.35E-04	2.71E-03	8.04E-03	3.07E-02	9.06E-02	8.84E-02	8.88E-02	5.22E-02	3.44E-02	2.29E-02	1.28E-02
15.0	6.11E-03	4.06E-03	2.53E-03	1.08E-03	4.19E-04	5.33E-04	1.82E-03	5.88E-03	2.35E-02	7.40E-02	6.94E-02	6.94E-02	4.27E-02	2.83E-02	1.83E-02	1.05E-02
15.5	4.37E-03	2.84E-03	1.75E-03	7.41E-04	2.73E-04	3.40E-04	1.21E-03	4.30E-03	1.78E-02	5.93E-02	5.40E-02	5.45E-02	3.48E-02	2.33E-02	1.46E-02	8.43E-03
16.0	3.07E-03	1.96E-03	1.22E-03	5.09E-04	1.78E-04	2.17E-04	7.96E-04	3.13E-03	1.34E-02	4.67E-02	4.23E-02	4.31E-02	2.85E-02	1.92E-02	1.17E-02	6.62E-03
16.5	2.14E-03	1.35E-03	8.49E-04	3.50E-04	1.16E-04	1.39E-04	5.24E-04	2.27E-03	1.01E-02	3.63E-02	3.34E-02	3.40E-02	2.33E-02	1.58E-02	9.36E-03	5.07E-03
17.0	1.49E-03	9.30E-04	5.93E-04	2.40E-04	7.54E-05	8.88E-05	3.45E-04	1.63E-03	7.64E-03	2.80E-02	2.67E-02	2.68E-02	1.90E-02	1.30E-02	7.45E-03	3.84E-03
17.5	1.04E-03	6.40E-04	4.14E-04	1.65E-04	4.92E-05	5.68E-05	2.28E-04	1.16E-03	5.76E-03	2.13E-02	2.13E-02	2.12E-02	1.55E-02	1.07E-02	5.90E-03	2.88E-03
