% Status data	Concept with data d.d. 25-02-2015, statistiek voor kleine herhalingstijden afgeleid door Dirk Eilander, hoge herhalingstijden Sofia Caires															
%																
% Typ of data:	Exceedance Probability Table                                                                                                                                                                            															
%
%																
%	N		NNO		NO		ONO		O		OZO		ZO		ZZO		Z		ZZW		ZW		WZW		W		WNW		NW		NNW
%Wind speed	1	2		3		4		5		6		7		8		9		10		11		12		13		14		15		16
%
8.5	0.130434783	0.171270718	0.218631179	0.233796296	0.108144192	0.057961391	0.078928883	0.146624473	0.23655914	0.395322305	0.522769807	0.574139143	0.552853134	0.448033708	0.330373002	0.288571429
9	0.107348719	0.133053867	0.186311787	0.207175926	0.077436582	0.040890319	0.055167228	0.108649789	0.193548387	0.329720479	0.483468497	0.535488405	0.507015903	0.403089888	0.268206039	0.234285714
9.5	0.08834873	0.103364613	0.129277567	0.137731481	0.054220473	0.028847103	0.038559054	0.082278481	0.149769585	0.288648032	0.43169058	0.472241743	0.446211413	0.334269663	0.227353464	0.201904762
10	0.072711609	0.080300134	0.094152859	0.111111111	0.03796474	0.020350913	0.026950794	0.058364684	0.11827957	0.231602966	0.390517779	0.425158117	0.415341441	0.303370787	0.181172291	0.161904762
10.5	0.059842152	0.062382195	0.068571533	0.079861111	0.026582607	0.014357063	0.018837218	0.041401304	0.096774194	0.195094124	0.341859014	0.364019677	0.371375117	0.257022472	0.145648313	0.135238095
11	0.049250501	0.048462413	0.049940652	0.053512592	0.018612928	0.010128551	0.013166246	0.029368238	0.068356375	0.150028523	0.306924517	0.32677442	0.331150608	0.230337079	0.13321492	0.107876452
11.5	0.040533499	0.037648651	0.03637178	0.035857221	0.013032623	0.007145441	0.009202529	0.020832518	0.050691244	0.127210496	0.266375546	0.283204498	0.286248831	0.191011236	0.109437553	0.086050671
12	0.033359347	0.02924784	0.026489569	0.024026874	0.009125338	0.005040931	0.006432094	0.014777659	0.036855801	0.102681118	0.233312539	0.247364722	0.247895229	0.155898876	0.089904179	0.068640726
12.5	0.027454971	0.022721562	0.019292355	0.016099705	0.006389488	0.003244831	0.004495703	0.010482612	0.026796542	0.081574444	0.190892077	0.202389318	0.214218896	0.115168539	0.073857292	0.054753197
13	0.022595629	0.017651539	0.014050623	0.010787941	0.004473868	0.002088687	0.002835703	0.007435898	0.019482812	0.064460924	0.167810356	0.171468728	0.174929841	0.094101124	0.060674595	0.04367542
13.5	0.018596357	0.013712825	0.01023307	0.007228683	0.003045418	0.001344481	0.001788644	0.005274694	0.01416526	0.048488306	0.125389894	0.130007027	0.137511693	0.076687614	0.049844861	0.034838921
14	0.015304929	0.010652985	0.007452745	0.004843729	0.002073054	0.000865438	0.001128203	0.003741633	0.010299056	0.039361095	0.109794136	0.113141251	0.115996258	0.062496492	0.040948113	0.027790241
14.5	0.012596061	0.008275909	0.005427835	0.003245641	0.001411153	0.00055708	0.000711623	0.002435938	0.007488078	0.029548443	0.087336245	0.085734364	0.081384471	0.050931452	0.033639335	0.022167663
15	0.010366645	0.005710407	0.003700241	0.002247158	0.00096059	0.00035859	0.000448863	0.001585884	0.005444315	0.022182068	0.07797879	0.067463106	0.066417212	0.041506535	0.027635092	0.017682657
15.5	0.00853182	0.003940201	0.002522513	0.001555846	0.000653885	0.000230823	0.000283124	0.001032468	0.003958368	0.016652117	0.054273238	0.049191848	0.052385407	0.033825708	0.022702538	0.014105066
16	0.006357817	0.002718753	0.001719637	0.001077208	0.000445108	0.00014858	0.000178583	0.000672174	0.002877988	0.012500774	0.046163444	0.040056219	0.041169239	0.027566226	0.01865039	0.011251301
16.5	0.004737774	0.001875949	0.001172304	0.000745818	0.00030299	9.56406E-05	0.000112643	0.000437609	0.002092483	0.009384353	0.034741636	0.031917442	0.03235455	0.022465068	0.015321505	0.008974915
17	0.003530536	0.001294412	0.000799178	0.000516376	0.000206249	6.15636E-05	7.10503E-05	0.0002849	0.001460296	0.00704485	0.026145824	0.025432333	0.025427162	0.018307884	0.012586788	0.007159092
17.5	0.002630916	0.000893149	0.000544812	0.000357519	0.000140396	3.96283E-05	4.48156E-05	0.00018548	0.001019107	0.005288581	0.019676797	0.020264893	0.019982987	0.014919991	0.010340188	0.00571065
18	0.001960529	0.000616276	0.000371407	0.000247532	9.55696E-05	2.55086E-05	2.82678E-05	0.000120754	0.000711212	0.003970147	0.014808343	0.016147394	0.015704457	0.012159031	0.00849458	0.004353427
18.5	0.001460964	0.000425232	0.000253194	0.000171382	6.50554E-05	1.64198E-05	1.78302E-05	7.86153E-05	0.000496338	0.002980396	0.011144447	0.012866504	0.012341997	0.00990899	0.006978393	0.003318769
19	0.001088694	0.000293412	0.000172607	0.000118658	4.4284E-05	1.05694E-05	1.12465E-05	5.11814E-05	0.000346383	0.002237389	0.008387076	0.010252238	0.009699469	0.008075321	0.005732828	0.002530013
19.5	0.000811283	0.000202455	0.000117669	8.21544E-05	3.01447E-05	6.80347E-06	7.09385E-06	3.33209E-05	0.000241733	0.001679612	0.006311937	0.008169149	0.007622729	0.006580975	0.004418472	0.001928717
20	0.000604559	0.000139695	8.02166E-05	5.68806E-05	2.05199E-05	4.37937E-06	4.47451E-06	2.16931E-05	0.0001687	0.001265258	0.004750231	0.006509309	0.005990637	0.005363159	0.003405456	0.001470328
20.5	0.000450511	9.639E-05	5.46849E-05	3.93819E-05	1.39681E-05	2.81899E-06	2.82233E-06	1.4123E-05	0.000117732	0.000953123	0.003574924	0.005186723	0.00470799	0.004370701	0.002624693	0.001120882
21	0.000335715	6.65094E-05	3.72796E-05	2.72665E-05	9.50828E-06	1.81457E-06	1.78021E-06	9.19459E-06	8.21623E-05	0.000717991	0.002690412	0.004132864	0.003699969	0.003396407	0.002022933	0.000854488
21.5	0.000250171	4.58917E-05	2.54141E-05	1.88783E-05	6.4724E-06	1.16803E-06	1.12288E-06	5.98601E-06	5.73392E-05	0.000540866	0.002024748	0.003293133	0.002907774	0.002639298	0.001559139	0.000651406
22	0.000186425	3.16655E-05	1.73252E-05	1.30706E-05	4.40584E-06	7.5186E-07	7.08268E-07	3.89711E-06	4.00157E-05	0.000407436	0.001541832	0.002624021	0.002286456	0.002050959	0.001201677	0.000496589
22.5	0.000138922	2.18493E-05	1.18108E-05	9.0496E-06	2.99911E-06	4.8397E-07	4.46746E-07	2.53716E-06	2.7926E-05	0.000306923	0.001174095	0.002090863	0.001797898	0.00159377	0.000926171	0.000378567
23	0.000103523	1.50761E-05	8.05164E-06	6.2656E-06	2.04153E-06	3.1153E-07	2.81789E-07	1.65178E-06	1.9489E-05	0.000231206	0.000894065	0.00159685	0.001413733	0.001238495	0.000713829	0.000288595
23.5	7.71441E-05	1.04025E-05	5.48893E-06	4.33806E-06	1.3897E-06	2.00531E-07	1.77741E-07	1.07537E-06	1.36009E-05	0.000174169	0.000680825	0.001219558	0.001111654	0.000962416	0.000550171	0.000220006
24	5.74869E-05	7.1778E-06	3.74189E-06	3.00351E-06	9.45984E-07	1.29081E-07	1.12112E-07	7.00105E-07	9.49175E-06	0.000131202	0.000518444	0.00093141	0.000874122	0.000747879	0.000424034	0.000167718
24.5	4.28386E-05	4.9527E-06	2.55091E-06	2.07951E-06	6.43943E-07	8.30889E-08	7.07153E-08	4.55794E-07	6.62408E-06	9.88349E-05	0.000394791	0.000711344	0.000687344	0.000581166	0.000326816	0.000127857
25	3.19229E-05	3.41738E-06	1.73899E-06	1.43977E-06	4.3834E-07	5.34841E-08	4.46043E-08	2.96738E-07	4.62279E-06	7.44527E-05	0.000300631	0.000543273	0.000540476	0.000451616	0.000251888	9.74702E-05
25.5	2.37886E-05	2.35801E-06	1.1855E-06	9.96845E-07	2.98383E-07	3.44275E-08	2.81345E-08	1.93187E-07	3.22614E-06	5.60855E-05	0.000228928	0.000414912	0.00042499	0.000350944	0.000194138	7.43049E-05
26	1.7727E-05	1.62703E-06	8.08174E-07	6.90177E-07	2.03113E-07	2.21609E-08	1.77461E-08	1.25772E-07	2.25145E-06	4.22494E-05	0.000174327	0.00031688	0.000334181	0.000272713	0.000149628	5.66452E-05
26.5	1.32099E-05	1.12266E-06	5.50945E-07	4.77852E-07	1.38262E-07	1.42649E-08	1.11935E-08	8.18821E-08	1.57124E-06	3.18266E-05	0.000132749	0.00024201	0.000262775	0.000211921	0.000115323	4.31826E-05
27	9.8439E-06	7.74639E-07	3.75588E-07	3.30847E-07	9.41165E-08	9.18226E-09	7.0604E-09	5.33082E-08	1.09653E-06	2.39751E-05	0.000101088	0.00018483	0.000206626	0.000164681	8.88832E-05	3.29196E-05
27.5	7.33556E-06	5.34503E-07	2.56044E-07	2.29066E-07	6.40663E-08	5.91059E-09	4.45341E-09	3.47056E-08	7.65243E-07	1.80606E-05	7.69776E-05	0.00014116	0.000162476	0.000127971	6.85051E-05	2.50958E-05
28	5.46638E-06	3.68809E-07	1.74549E-07	1.58596E-07	4.36107E-08	3.80463E-09	2.80903E-09	2.25946E-08	5.34045E-07	1.36051E-05	5.86179E-05	0.000107807	0.000127759	9.94445E-05	5.2799E-05	1.91314E-05
28.5	4.07349E-06	2.5448E-07	1.18993E-07	1.09806E-07	2.96863E-08	2.44903E-09	1.77182E-09	1.47099E-08	3.72698E-07	1.02488E-05	4.46371E-05	8.23356E-05	0.00010046	7.72769E-05	4.06939E-05	1.45845E-05
29	3.03552E-06	1.75592E-07	8.11195E-08	7.60255E-08	2.02079E-08	1.57643E-09	1.11759E-09	9.57666E-09	2.60097E-07	7.72043E-06	3.39909E-05	6.28819E-05	7.89941E-05	6.00507E-05	3.13641E-05	1.11183E-05
29.5	2.26203E-06	1.21159E-07	5.53004E-08	5.26371E-08	1.37557E-08	1.01474E-09	7.04929E-10	6.23475E-09	1.81516E-07	5.81583E-06	2.58838E-05	4.80247E-05	6.21151E-05	4.66645E-05	2.41733E-05	8.47585E-06
30	1.68564E-06	8.36002E-08	3.76992E-08	3.64439E-08	9.3637E-09	6.53187E-10	4.4464E-10	4.05905E-09	1.26676E-07	4.38109E-06	1.97104E-05	3.66778E-05	4.88427E-05	3.62623E-05	1.86311E-05	6.46144E-06
30.5	1.25612E-06	5.76844E-08	2.57001E-08	2.52324E-08	6.37399E-09	4.20454E-10	2.8046E-10	2.64259E-09	8.84042E-08	3.30029E-06	1.50093E-05	2.80118E-05	3.84062E-05	2.81789E-05	1.43596E-05	4.92578E-06
31	9.36047E-07	3.98025E-08	1.75202E-08	1.74699E-08	4.33885E-09	2.70645E-10	1.76903E-10	1.72042E-09	6.16953E-08	2.48612E-06	1.14295E-05	2.13934E-05	3.01998E-05	2.18974E-05	1.10674E-05	3.75509E-06
31.5	6.97532E-07	2.74638E-08	1.19438E-08	1.20955E-08	2.95351E-09	1.74213E-10	1.11583E-10	1.12006E-09	4.30557E-08	1.8728E-06	8.70348E-06	1.63387E-05	2.37469E-05	1.70162E-05	8.52998E-06	2.86264E-06
32	5.19793E-07	1.89501E-08	8.14227E-09	8.37447E-09	2.01049E-09	1.12141E-10	7.03819E-11	7.29197E-10	3.00476E-08	1.41079E-06	6.62764E-06	1.24783E-05	1.86728E-05	1.3223E-05	6.57432E-06	2.18229E-06
32.5	3.87344E-07	1.30757E-08	5.55072E-09	5.79816E-09	1.36857E-09	7.21846E-11	4.4394E-11	4.74734E-10	2.09695E-08	1.06275E-06	5.04691E-06	9.53005E-06	1.46829E-05	1.02754E-05	5.06704E-06	1.66363E-06
33	2.88644E-07	9.02226E-09	3.78401E-09	4.01443E-09	9.316E-10	4.64651E-11	2.80019E-11	3.09069E-10	1.46342E-08	8.00576E-07	3.84318E-06	7.27837E-06	1.15455E-05	7.98486E-06	3.90533E-06	1.26825E-06
33.5	2.15095E-07	6.22539E-09	2.57962E-09	2.77943E-09	6.34152E-10	2.99094E-11	1.76624E-11	2.01215E-10	1.02128E-08	6.03077E-07	2.92656E-06	5.55869E-06	9.07853E-06	6.20492E-06	3.00996E-06	9.66828E-07
34	1.60286E-07	4.29554E-09	1.75857E-09	1.92437E-09	4.31675E-10	1.92526E-11	1.11408E-11	1.30998E-10	7.12731E-09	4.543E-07	2.22856E-06	4.24532E-06	7.13868E-06	4.82175E-06	2.31987E-06	7.37047E-07
34.5	1.19443E-07	2.96394E-09	1.19884E-09	1.33236E-09	2.93847E-10	1.23929E-11	7.02716E-12	8.52844E-11	4.97399E-09	3.42226E-07	1.69703E-06	3.24227E-06	5.61332E-06	3.74691E-06	1.788E-06	5.61876E-07
35	8.90079E-08	2.04513E-09	8.17271E-10	9.22477E-10	2.00025E-10	7.97729E-12	4.43245E-12	5.55233E-11	3.47123E-09	2.578E-07	1.29228E-06	2.47621E-06	4.4139E-06	2.91167E-06	1.37807E-06	4.28338E-07
35.5	6.63277E-08	1.41115E-09	5.57147E-10	6.38688E-10	1.3616E-10	5.135E-12	2.79576E-12	3.61476E-11	2.42249E-09	1.94202E-07	9.8406E-07	1.89115E-06	3.47076E-06	2.26261E-06	1.06212E-06	3.26537E-07
36	4.94266E-08	9.73696E-10	3.79816E-10	4.42203E-10	9.26854E-11	3.30536E-12	1.76348E-12	2.35334E-11	1.6906E-09	1.46293E-07	7.49355E-07	1.44432E-06	2.72915E-06	1.75824E-06	8.18609E-07	2.4893E-07
36.5	3.68322E-08	6.71853E-10	2.58926E-10	3.06164E-10	6.30922E-11	2.12763E-12	1.11233E-12	1.53211E-11	1.17983E-09	1.10203E-07	5.70629E-07	1.10307E-06	2.146E-06	1.36631E-06	6.30928E-07	1.89768E-07
37	2.74469E-08	4.63581E-10	1.76514E-10	2.11977E-10	4.29476E-11	1.36957E-12	7.01661E-13	9.97458E-12	8.23378E-10	8.30163E-08	4.3453E-07	8.42446E-07	1.68745E-06	1.06174E-06	4.86276E-07	1.44667E-07
37.5	2.04531E-08	3.19873E-10	1.20333E-10	1.46764E-10	2.92349E-11	8.81628E-13	4.42535E-13	6.49381E-12	5.74617E-10	6.25365E-08	3.30892E-07	6.43399E-07	1.32689E-06	8.25059E-07	3.74788E-07	1.10285E-07
38	1.52415E-08	2.20713E-10	8.20326E-11	1.01614E-10	1.99006E-11	5.67546E-13	2.7911E-13	4.22762E-12	4.01012E-10	4.7109E-08	2.51972E-07	4.91382E-07	1.04336E-06	6.41141E-07	2.88861E-07	8.40738E-08
38.5	1.13578E-08	1.52293E-10	5.59229E-11	7.03536E-11	1.35466E-11	3.65374E-13	1.76081E-13	2.75235E-12	2.79857E-10	3.54874E-08	1.91875E-07	3.75282E-07	8.20424E-07	4.98221E-07	2.22634E-07	6.40924E-08
39	8.46368E-09	1.05083E-10	3.81235E-11	4.87101E-11	9.2214E-12	2.35145E-13	1.11022E-13	1.7919E-12	1.95306E-10	2.67328E-08	1.46112E-07	2.86613E-07	6.4512E-07	3.8716E-07	1.71591E-07	4.88599E-08
39.5	6.30704E-09	7.25074E-11	2.59894E-11	3.3725E-11	6.27709E-12	1.51434E-13	7.00551E-14	1.16651E-12	1.363E-10	2.01379E-08	1.11263E-07	2.18894E-07	5.07274E-07	3.00857E-07	1.32251E-07	3.72476E-08
40	4.69993E-09	5.00304E-11	1.77174E-11	2.33499E-11	4.27292E-12	9.74776E-14	4.41869E-14	7.59393E-13	9.51204E-11	1.517E-08	8.4726E-08	1.67176E-07	3.98883E-07	2.33791E-07	1.0193E-07	2.83951E-08
40.5	3.50234E-09	3.45212E-11	1.20782E-11	1.61666E-11	2.90856E-12	6.27276E-14	2.78666E-14	4.94382E-13	6.63822E-11	1.14276E-08	6.45183E-08	1.27677E-07	3.13652E-07	1.81676E-07	7.85606E-08	2.16466E-08
41	2.6099E-09	2.38197E-11	8.23386E-12	1.1193E-11	1.97997E-12	4.04121E-14	1.75415E-14	3.21854E-13	4.63267E-11	8.60844E-09	4.91302E-08	9.75101E-08	2.46632E-07	1.41178E-07	6.05492E-08	1.6502E-08
41.5	1.94487E-09	1.64357E-11	5.61318E-12	7.74969E-12	1.34781E-12	2.59792E-14	1.11022E-14	2.09499E-13	3.23304E-11	6.48477E-09	3.74124E-08	7.44712E-08	1.93933E-07	1.09707E-07	4.66671E-08	1.258E-08
42	1.4493E-09	1.13407E-11	3.82661E-12	5.36549E-12	9.17488E-13	1.67644E-14	6.99441E-15	1.36446E-13	2.25626E-11	4.885E-09	2.84893E-08	5.68757E-08	1.52495E-07	8.52517E-08	3.59678E-08	9.59018E-09
